# XXXXX Subaru B,V,RC,IC,z data [13/12/17]
# Includes all useful redshifts from CLASH-VLT LP and Archi ve as of Sep 12 [2664] + MUSE DATA [410] + literature [36]
# BCG has ID=30888
# 29612, 129612 and 30717 are multiple IDs
#(1) Subaru catalog ID
# ID<0 when no match with Subaru catalog is f ound, in such a case RA&DEC are reconstruct ed VIMOS/HST coords
#(2)  RA (SupCam WCS)
#(3)  DEC (SupCam WCS)
#(4)  Redshift
#(5)  Redshift QualityFlag
#     --------------------------------------- -----------------------------
#      2  LIKELY       [747]  VLT-VIMOS [~80% reliability]
#      3  SECURE      [2139]  VLT-VIMOS [100% reliability]
#      9  SINGLE-LINE  [188]  VLT-VIMOS [>90% reliability]
#      4  literature    [4]  Lamareille06 VLT/Keck + Jones04,09 
#      5  literature    [21]  Ebeling et al. 2009 (MNRAS 395, 1213)
#      7  literature    [11]  GISMO (Dan Kelson)
#     ------------------------------------------------------------------
# (6)  MULTIPLICITY  [number of spectra per target]
# (7)  SIGMA (Std Dev of Redshift measurements when multiplicity> 0, 0.00000 otherwise)
# (8)  Kron R band mag [AB, Subaru, not corrected]
# (9)  Root name of 1D spectrum file
# (10) Reference for redshift
#     -----------------------------------------------------------------
#      1  CLASH-VLT LR                      [2217]
#      2  CLASH-VLT MR                       [433]
#      3  FORS                                [14]
#      4  Lamareille06 VLT/Keck + Jones04,09   [4]
#      5  Ebeling et al. 2009                 [21]
#      6  MUSE (Delgado et al. 2017)         [410]
#      7  GISMO (Dan Kelson)                  [11]
#     -----------------------------------------------------------------
#
   9504    181.711448    -8.976329    0.56890   9   1    0.00000   23.20  M1206_MR_p3_M2_Q1_55_1       2
   9517    181.522312    -8.976547    0.65760   3   1    0.00000   21.62  M1206_LRb_p3_M2_Q4_66_1      1
   9520    181.549093    -8.975913    0.82200   2   1    0.00000   23.33  M1206_LRb_p3_M1_Q4_70_1      1
   9537    181.696367    -8.975598    0.43710   2   1    0.00000   23.69  M1206_LRb_p3_M2_Q1_76_1      1
   9588    181.486841    -8.975452    0.22260   2   2    0.00000   22.86  M1206_LRb_p3_M1_Q4_69_1      1
   9646    181.774696    -8.974843    0.63810   2   1    0.00000   22.87  M1206_LRr_arch_Q1_85_1       1
   9677    181.646388    -8.975404    0.53370   3   1    0.00000   21.91  M1206_LRb_p3_M2_Q1_75_1      1
   9688    181.645042    -8.974460    0.53390   3   1    0.00000   23.06  M1206_LRb_p3_M1_Q1_67_1      1
   9776    181.755636    -8.976878    0.43700   3   1    0.00000   20.12  M1206_LRr_arch_Q1_87_1       1
   9795    181.690690    -8.973695    0.00000   2   1    0.00000   22.75  M1206_MR_p3_M2_Q1_54_1       2
   9866    181.595287    -8.973256    0.53420   3   1    0.00000   22.50  M1206_LRb_p3_M2_Q4_64_2      1
   9896    181.511627    -8.972880    0.00000   2   2    0.00000   23.40  M1206_LRb_p3_M2_Q4_63_1      1
   9904    181.668443    -8.973204    0.71130   3   1    0.00000   22.28  M1206_LRr_arch_Q1_81_1       1
   9905    181.583731    -8.973631    0.19080   2   1    0.00000   21.98  M1206_LRr_arch_Q4_67_1       1
   9980    181.660653    -8.971991    0.60240   3   1    0.00000   23.04  M1206_LRb_p3_M2_Q1_73_1      1
  10000    181.730986    -8.973326    0.51510   3   2    0.00014   21.87  M1206_LRr_arch_Q1_82_1       1
  10025    181.581340    -8.971996    0.59900   3   1    0.00000   22.76  M1206_LRr_arch_Q4_65_1       1
  10042    181.572955    -8.971227    0.59910   2   1    0.00000   23.45  M1206_LRb_p3_M1_Q4_68_1      1
  10084    181.530042    -8.973350    0.00000   3   1    0.00000   19.26  M1206_LRr_arch_Q4_66_1       1
  10159    181.680755    -8.970616    0.51750   3   1    0.00000   21.87  M1206_LRr_arch_Q1_79_1       1
  10207    181.598560    -8.970966    0.74630   3   1    0.00000   21.87  M1206_MR_p3_M2_Q4_36_1       2
  10211    181.729707    -8.970141    0.53160   3   1    0.00000   22.21  M1206_LRr_arch_Q1_80_1       1
  10222    181.690587    -8.970755    0.56530   3   1    0.00000   22.34  M1206_MR_p3_M2_Q1_52_1       2
  10257    181.477943    -8.969955    0.52720   3   1    0.00000   22.11  M1206_LRb_p3_M1_Q4_67_1      1
  10265    181.493962    -8.969308    0.47140   3   1    0.00000   23.26  M1206_LRb_p3_M2_Q4_60_2      1
  10275    181.766592    -8.969189    0.42140   3   1    0.00000   22.65  M1206_MR_p3_M2_Q1_51_1       2
  10292    181.572573    -8.969357    0.55595   9   2    0.00035   23.69  M1206_LRb_p4_M2_Q1_62_2      1
  10351    181.591148    -8.968682    0.66300   3   1    0.00000   22.96  M1206_LRb_p3_M2_Q4_62_1      1
  10352    181.667029    -8.969363    0.63360   2   2    0.00000   22.23  M1206_LRb_p3_M1_Q1_64_1      1
  10359    181.599428    -8.970225    0.00000   3   1    0.00000   20.28  M1206_LRr_arch_Q4_64_1       1
  10371    181.612884    -8.968539    0.67140   3   1    0.00000   22.65  M1206_LRb_p4_M2_Q1_63_3      1
  10373    181.768827    -8.968223    0.60180   3   2    0.00042   22.77  M1206_LRr_arch_Q1_78_2       1
  10383    181.730135    -8.968102    0.00000   3   2    0.00000   23.00  M1206_LRb_B2_arch_Q1_74_1    1
  10401    181.448527    -8.967620    0.56920   9   1    0.00000   24.58  M1206_LRb_p4_M2_Q4_69_2      1
  10405    181.378379    -8.968662    0.51240   3   1    0.00000   22.36  M1206_LRb_p4_M1_Q4_66_1      1
  10454    181.452675    -8.968564    0.53070   3   1    0.00000   21.81  M1206_LRb_p4_M1_Q4_67_2      1
  10469    181.562632    -8.968387    1.03620   2   1    0.00000   22.54  M1206_LRr_arch_Q4_62_1       1
  10501    181.768885    -8.967573    0.70260   2   2    0.00000   22.96  M1206_LRr_arch_Q1_78_1       1
  10529    181.612545    -8.967168    0.60150   2   1    0.00000   22.98  M1206_LRb_p4_M1_Q1_61_1      1
  10533    181.796887    -8.967277    0.32590   3   1    0.00000   22.49  M1206_LRb_B2_arch_Q1_76_1    1
  10571    181.401208    -8.966869    0.50000   3   1    0.00000   22.79  M1206_LRb_p4_M2_Q4_68_2      1
  10587    181.542679    -8.966978    0.67110   3   2    0.00014   22.33  M1206_LRb_p3_M2_Q4_61_1      1
  10598    181.580667    -8.967011    0.38700   3   3    0.00000   21.96  M1206_LRb_p3_M1_Q4_66_1      1
  10601    181.695929    -8.967398    0.32610   3   1    0.00000   21.39  M1206_MR_p3_M2_Q1_50_1       2
  10608    181.588846    -8.966988    0.90410   3   1    0.00000   22.56  M1206_LRr_arch_Q4_61_1       1
  10638    181.354136    -8.966764    0.57360   3   1    0.00000   21.87  M1206_LRb_p4_M2_Q4_67_1      1
  10656    181.665398    -8.966350    0.63880   2   1    0.00000   22.99  M1206_LRr_arch_Q1_73_1       1
  10681    181.711044    -8.968994    0.51530   3   2    0.00057   21.30  M1206_LRb_p3_M1_Q1_65_1      1
  10682    181.521945    -8.967683    0.55710   9   1    0.00000   22.70  M1206_MR_p3_M2_Q4_34_1       2
  10707    181.756344    -8.965175    0.00000   3   2    0.00000   23.05  M1206_LRr_arch_Q1_75_1       1
  10787    181.386675    -8.964953    0.53640   3   1    0.00000   22.07  M1206_LRb_p4_M1_Q4_64_3      1
  10793    181.564942    -8.964088    0.64770   2   1    0.00000   24.40  M1206_LRb_p3_M1_Q4_63_2      1
  10805    181.590799    -8.964257    0.55620   3   1    0.00000   23.73  M1206_MR_p3_M2_Q4_33_2       2
  10827    181.707373    -8.965759    0.51350   3   2    0.00000   21.11  M1206_LRr_arch_Q1_74_1       1
  10838    181.448562    -8.966459    0.55490   3   1    0.00000   22.04  M1206_LRb_p4_M2_Q4_69_1      1
  10864    181.785443    -8.964322    0.00000   2   1    0.00000   23.04  M1206_LRb_B2_arch_Q1_73_1    1
  10871    181.703820    -8.963932    0.51410   3   1    0.00000   23.54  M1206_MR_p3_M2_Q1_49_1       2
